217 22 96 95
218 95 96 104
219 100 88 110
220 103 106 104
221 93 93 93
222 106 84 103
223 93 109 103
224 23 95 109
225 109 103 93
226 105 95 96
227 103 22 110
228 96 103 86
229 103 95 4
230 105 103 106
231 102 106 80
232 106 92 26
233 102 104 95
234 4 93 102
235 88 103 101
236 86 90 80
237 110 102 102
238 80 82 80
239 14 95 93
240 95 93 85
241 106 86 102
242 110 85 96
243 93 110 84
244 86 29 94
245 86 86 23
246 109 105 103
247 44 82 92
248 85 56 104
249 106 95 84
250 104 103 102
251 110 95 56
252 88 109 100
253 86 93 106
254 112 95 93
255 86 86 17
256 110 84 93
257 95 22 109
258 85 95 109
259 104 95 104
260 4 106 96
261 96 86 110
262 109 82 96
263 102 110 56
264 102 106 22
265 96 86 29
266 22 102 93
267 110 22 106
268 93 94 95
269 80 92 44
270 103 105 93
271 106 106 14
272 29 110 96
273 17 109 95
274 84 109 109
275 109 96 112
276 116 110 103
277 29 29 96
278 29 4 94
279 94 102 110
280 109 80 95
281 96 116 103
282 29 106 95
283 106 56 106
284 110 116 109
285 29 93 29
286 82 103 102
287 29 93 110
288 102 29 56
289 109 56 110
290 95 116 106
291 102 93 103
292 102 109 93
293 103 103 103
294 4 110 95
295 95 92 44
296 103 96 116
297 93 96 96
298 104 109 85
299 95 106 116
300 95 105 102
301 96 110 14
302 94 102 29
303 109 102 23
304 93 116 102
305 110 93 110
306 26 95 92
307 4 102 110
308 93 105 106
309 23 109 95
310 110 29 96
311 80 93 86
312 95 17 96
313 82 109 86
314 109 102 17
315 103 109 105
316 4 102 29
317 110 106 95
318 86 103 103
319 109 93 90
320 112 109 96
321 110 93 29
322 93 103 90
323 94 110 95
324 109 109 106
325 84 102 103
326 106 109 29
327 109 96 4
328 96 103 85
329 90 103 110
330 110 110 96
331 29 22 106
332 103 14 96
333 105 93 103
334 22 93 109
335 105 109 93
336 94 106 96
337 104 106 4
338 109 103 5
339 56 103 109
340 95 93 86
341 93 93 5
342 85 104 93
343 96 96 80
344 95 23 96
345 5 103 95
346 102 86 109
347 14 109 96
348 103 112 96
349 93 84 110
350 106 109 110
351 110 96 116
352 86 29 96
353 23 95 86
354 102 110 4
355 96 103 109
356 86 93 29
357 93 17 95
358 110 103 103
359 86 106 95
360 18 110 92
361 102 90 95
362 102 104 104
363 96 56 102
364 103 116 109
365 86 93 110
366 82 95 95
367 109 95 84
368 106 105 103
369 96 102 105
370 105 103 110
371 110 105 93
372 103 22 106
373 90 93 103
374 90 109 93
375 43 106 92
376 93 23 95
377 104 102 103
378 18 29 92
379 109 86 102
380 5 106 103
381 102 106 82
382 86 90 82
383 102 29 4
384 106 103 93
385 92 35 103
386 17 92 35
387 109 84 103
388 109 92 26
389 80 82 82
390 86 110 96
391 109 5 95
392 95 95 14
393 80 96 95
394 110 112 96
395 92 43 23
396 95 94 96
397 95 103 23
398 17 95 86
399 5 95 102
400 104 109 109
401 93 110 116
402 4 85 104
403 103 110 96
404 92 43 17
405 104 29 22
406 110 14 96
407 100 88 106
408 95 103 17
409 106 93 105
410 109 96 56
411 23 92 35
412 110 109 105
413 106 95 116
414 103 106 95
415 102 103 29
416 95 96 95
417 103 93 29
418 103 29 96
419 104 110 22
420 56 86 29
421 102 110 112
422 93 22 93
423 102 95 94
424 104 106 56
425 116 95 106
426 35 109 92
427 102 103 110
428 93 102 86
429 116 103 96
430 103 93 110
431 93 56 103
432 95 102 5
433 29 103 103
434 29 22 110
435 90 95 96
436 86 102 102
437 104 56 85
438 90 103 106
439 106 103 5
440 110 106 104
441 104 104 96
442 102 22 103
443 102 56 93
444 109 109 110
445 110 95 112
446 110 110 94
447 82 109 109
448 110 109 90
449 106 96 4
450 80 93 109
451 96 96 82
452 106 109 106
453 102 92 18
454 93 84 106
455 109 109 29
456 29 22 29
457 92 26 102
458 106 102 17
459 93 105 110
460 18 85 92
461 110 93 106
462 110 86 17
463 106 93 90
464 4 102 106
465 95 106 84
466 95 93 109
467 110 4 96
468 110 29 94
469 103 96 84
470 106 102 23
471 102 86 86
472 84 103 102
473 110 86 23
474 106 56 110
475 29 4 96
476 29 29 94
477 96 80 96
478 103 84 93
479 94 102 106
480 95 102 93
481 29 86 23
482 103 95 56
483 106 80 95
484 56 109 102
485 93 102 85
486 29 93 106
487 104 95 95
488 29 86 17
489 93 96 94
490 109 56 106
491 95 116 110
492 95 84 102
493 96 93 17
494 96 86 106
495 22 92 44
496 103 85 96
497 80 102 93
498 82 102 103
499 96 82 95
500 106 96 112
501 96 102 90
502 103 102 102
503 109 106 14
504 110 95 4
505 110 22 110
506 96 93 23
507 95 86 103
508 106 82 96
509 96 23 109
510 106 93 104
511 103 94 103
512 23 86 17
513 93 96 23
514 95 104 102
515 23 93 106
516 110 95 85
517 110 23 103
518 106 14 102
519 96 110 106
520 95 109 84
521 106 17 93
522 93 96 17
523 103 5 110
524 23 86 23
525 56 95 103
526 95 110 103
527 106 112 102
528 23 29 94
529 93 102 4
530 103 104 93
531 104 96 110
532 109 93 95
533 110 106 90
534 111 111 111
535 82 106 109
536 96 93 94
537 96 17 109
538 110 17 103
539 109 106 29
540 23 90 80
541 93 103 95
542 106 106 106
543 29 56 95
544 95 29 103
545 92 44 116
546 95 93 56
547 109 106 110
548 116 92 44
549 96 29 106
550 56 85 29
551 80 110 103
552 82 110 93
553 102 80 103
554 104 96 29
555 96 4 110
556 106 23 93
557 86 95 109
558 110 109 104
559 110 110 17
560 96 102 104
561 93 90 110
562 112 102 106
563 17 86 23
564 109 22 104
565 56 96 93
566 94 82 29
567 102 4 109
568 17 29 94
569 82 100 88
570 110 80 110
571 80 17 23
572 102 110 86
573 103 95 109
574 17 93 106
575 95 102 22
576 17 86 17
577 110 110 23
578 109 109 14
579 102 17 110
580 80 17 17
581 93 102 112
582 110 56 95
583 80 80 86
584 85 103 103
585 93 93 82
586 14 102 106
587 109 103 82
588 80 23 23
589 106 96 85
590 56 106 102
591 102 29 86
592 106 102 94
593 5 96 96
594 106 22 95
595 93 104 106
596 80 23 17
597 90 90 90
598 102 23 110
599 109 85 102
600 106 103 80
601 102 102 116
602 17 90 80
603 96 22 96
604 109 102 96
605 90 110 109
606 56 110 29
607 84 96 106
608 95 95 29
609 101 88 103
610 92 18 96
611 95 102 80
612 95 103 94
613 96 103 56
614 5 93 93
615 102 109 82
616 5 109 103
617 56 110 110
618 82 86 80
619 95 95 110
620 43 109 92
621 90 106 93
622 103 80 106
623 44 102 92
624 95 85 103
625 110 82 102
626 23 103 103
627 82 90 23
628 103 93 14
629 102 103 14
630 102 94 106
631 106 103 22
632 110 95 86
633 102 95 23
634 22 95 106
635 102 14 109
636 22 103 96
637 56 93 96
638 82 90 17
639 86 109 95
640 80 95 110
641 103 86 96
642 102 95 17
643 103 56 104
644 29 92 35
645 90 96 102
646 96 85 106
647 56 29 29
648 102 112 109
649 110 5 106
650 109 110 102
651 35 106 92
652 110 90 93
653 85 93 106
654 102 29 85
655 106 96 86
656 93 80 93
657 93 82 109
658 110 92 35
659 104 109 56
660 96 112 110
661 109 104 103
662 86 86 96
663 95 101 88
664 110 106 105
665 103 109 95
666 95 5 109
667 29 95 86
668 96 14 110
669 56 102 95
670 82 96 110
671 104 106 109
672 5 102 109
673 106 4 102
674 86 80 106
675 109 94 93
676 104 110 93
677 102 105 95
678 17 103 103
679 80 101 88
680 106 90 103
681 109 29 102
682 18 86 92
683 102 110 85
684 109 96 109
685 110 95 82
686 103 95 22
687 95 102 109
688 103 85 95
689 93 96 104
690 105 103 102
691 106 93 23
692 96 82 96
693 103 84 109
694 109 86 110
695 109 86 29
696 106 93 17
697 106 86 106
698 95 103 105
699 104 85 56
700 110 86 90
701 106 82 95
702 110 102 106
703 29 29 104
704 96 96 112
705 106 102 90
706 4 93 106
707 80 102 109
708 96 80 95
709 26 90 92
710 29 4 95
711 110 109 17
712 109 116 103
713 86 93 102
714 96 56 110
715 106 80 96
716 110 109 23
717 109 110 14
718 102 109 86
719 104 103 106
720 104 95 96
721 102 56 109
722 56 92 26
723 44 5 92
724 96 102 23
725 96 102 17
726 110 110 104
727 110 4 95
728 4 22 29
729 80 109 103
730 82 109 93
731 82 93 103
732 80 93 93
733 96 93 90
734 110 106 94
735 103 93 102
736 102 103 102
737 109 103 85
738 104 104 95
739 106 96 82
740 96 96 4
741 93 93 85
742 29 86 90
743 96 109 106
744 95 110 84
745 90 95 95
746 110 29 104
747 29 102 106
748 109 96 80
749 5 95 110
750 96 103 5
751 95 93 93
752 94 93 106
753 95 109 103
754 93 92 44
755 95 96 96
756 93 106 116
757 103 106 96
758 93 105 102
759 92 26 110
760 103 29 95
761 93 116 106
762 96 95 116
763 102 109 85
764 29 85 104
765 90 102 103
766 104 109 93
767 92 26 29
768 104 93 103
769 104 29 56
770 116 103 95
771 84 103 110
772 110 112 95
773 95 94 95
774 104 110 56
775 80 96 96
776 109 5 96
777 102 106 112
778 86 102 110
779 29 22 102
780 102 95 104
781 109 109 102
782 96 93 105
783 109 96 22
784 110 14 95
785 103 4 104
786 103 110 95
787 86 102 29
788 4 103 103
789 93 22 109
790 104 106 22
791 93 23 96
792 96 103 93
793 95 84 110
794 18 106 92
795 43 29 92
796 103 102 110
797 93 93 86
798 95 93 5
799 109 103 86
800 85 104 85
801 103 102 29
802 110 22 102
803 86 110 95
804 103 116 93
805 94 103 103
806 103 95 80
807 102 106 4
808 86 29 95
809 110 85 104
810 106 56 102
811 95 103 90
812 56 109 29
813 110 105 109
814 86 106 96
815 93 17 96
816 106 102 105
817 96 105 103
818 92 43 90
819 90 109 109
820 43 110 92
821 95 105 106
822 56 109 110
823 80 80 82
824 102 90 96
825 106 103 109
826 95 116 102
827 102 110 82
828 5 110 103
829 82 103 106
830 82 95 96
831 35 86 92
832 104 109 22
833 56 102 96
834 104 96 102
835 93 82 93
836 93 80 109
837 102 95 90
838 96 90 103
839 82 90 90
840 110 90 109
841 110 110 105
842 102 105 96
843 102 86 82
844 95 5 93
845 22 104 106
846 35 110 92
847 103 102 14
848 109 106 102
849 95 90 106
850 43 86 92
851 96 4 102
852 102 109 112
853 88 96 101
854 109 112 106
855 104 106 93
856 95 104 110
857 85 104 4
858 5 102 93
859 102 106 85
860 106 14 110
861 103 95 5
862 35 29 92
863 44 93 92
864 86 86 95
865 109 14 106
866 90 100 88
867 109 96 93
868 103 5 102
869 109 94 109
870 86 82 106
871 105 96 106
872 96 96 86
873 106 112 110
874 104 110 109
875 93 109 116
876 103 109 96
877 95 93 80
878 95 103 104
879 22 103 95
880 90 110 93
881 56 106 110
882 106 85 106
883 109 85 110
884 56 106 29
885 86 109 96
886 112 103 103
887 90 106 109
888 103 82 106
889 102 23 102
890 56 93 95
891 92 26 14
892 96 103 22
893 5 93 109
894 93 96 105
895 103 86 95
896 102 96 106
897 93 90 102
898 29 104 86
899 102 14 93
900 102 109 4
901 106 103 56
902 110 80 102
903 109 95 103
904 92 18 95
905 109 92 43
906 14 103 103
907 102 112 93
908 93 4 103
909 85 102 106
910 110 103 84
911 18 109 92
912 102 17 102
913 94 80 29
914 102 4 93
915 93 112 103
916 56 96 109
917 109 96 5
918 110 106 23
919 110 82 110
920 96 103 80
921 102 106 86
922 106 22 96
923 85 85 104
924 5 96 95
925 104 4 85
926 22 22 22
927 93 14 103
928 93 93 4
929 80 82 86
930 96 96 85
931 110 106 17
932 109 103 4
933 96 102 94
934 103 95 93
935 86 90 86
936 90 96 110
937 109 102 95
938 96 22 95
939 95 102 56
940 80 95 102
941 86 96 103
942 93 96 90
943 56 104 103
944 106 102 104
945 23 102 106
946 23 86 90
947 110 56 96
948 95 95 102
949 56 110 102
950 95 106 103
951 106 29 106
952 82 96 102
953 109 29 29
954 103 96 103
955 26 105 92
956 29 56 96
957 106 4 110
958 102 93 116
959 96 23 93
960 93 95 106
961 103 103 116
962 93 103 96
963 90 90 17
964 109 93 96
965 80 23 90
966 93 102 82
967 14 93 106
968 109 4 106
969 106 93 94
970 106 17 109
971 90 90 23
972 96 106 106
973 109 29 110
974 95 93 22
975 17 102 106
976 96 17 93
977 82 106 93
978 80 106 103
979 80 17 90
980 109 110 110
981 110 109 94
982 90 86 80
983 103 104 109
984 96 112 102
985 93 93 112
986 109 103 112
987 17 86 90
988 102 82 103
989 106 23 109
990 96 93 104
991 86 95 93
992 112 93 106
993 102 95 105
994 106 110 106
995 96 14 102
996 109 110 29
997 110 110 90
998 82 110 109
999 103 56 96
1000 85 102 29
1001 116 96 96
1002 102 96 110
1003 112 102 102
1004 29 96 103
1005 109 103 56
1006 95 103 95
1007 93 29 103
1008 90 106 86
1009 93 93 56
1010 102 96 29
1011 88 110 100
1012 95 102 4
1013 106 92 43
1014 85 102 110
1015 92 43 95
1016 44 22 92
1017 106 95 103
1018 17 93 102
1019 29 104 109
1020 88 29 100
1021 110 95 93
1022 106 85 110
1023 56 106 106
1024 95 96 17
1025 14 102 102
1026 103 106 17
1027 4 104 93
1028 93 110 103
1029 92 18 104
1030 93 109 84
1031 80 103 95
1032 103 106 23
1033 109 85 106
1034 94 95 109
1035 95 96 23
1036 93 104 102
1037 103 82 110
1038 18 56 92
1039 106 96 93
1040 103 110 90
1041 96 110 102
1042 106 14 106
1043 23 93 102
1044 95 104 106
1045 109 112 110
1046 102 84 96
1047 106 94 109
1048 86 82 29
1049 85 106 96
1050 29 95 93
1051 110 104 109
1052 105 96 110
1053 86 82 110
1054 5 92 44
1055 96 104 103
1056 106 112 106
1057 109 14 110
1058 95 93 82
1059 4 95 109
1060 103 109 94
1061 85 110 95
1062 22 104 29
1063 95 102 112
1064 106 106 102
1065 104 85 85
1066 93 102 22
1067 102 85 93
1068 102 110 5
1069 110 103 116
1070 102 86 80
1071 96 94 93
1072 96 96 109
1073 95 90 110
1074 96 29 102
1075 110 96 103
1076 22 104 110
1077 105 110 93
1078 90 86 82
1079 110 109 96
1080 82 29 86
1081 112 106 95
1082 109 23 109
1083 85 93 102
1084 116 102 109
1085 17 102 110
1086 109 110 106
1087 110 5 102
1088 106 110 29
1089 23 106 96
1090 106 110 110
1091 29 86 95
1092 14 110 96
1093 110 95 5
1094 93 85 103
1095 26 84 92
1096 106 103 112
1097 22 106 103
1098 105 106 109
1099 112 93 110
1100 23 110 95
1101 85 104 56
1102 93 95 110
1103 106 4 106
1104 102 100 88
1105 14 106 95
1106 93 103 94
1107 106 29 110
1108 96 106 29
1109 109 17 109
1110 110 102 14
1111 109 93 94
1112 96 93 95
1113 102 116 95
1114 94 109 95
1115 109 29 106
1116 103 110 105
1117 93 102 80
1118 106 29 29
1119 103 90 109
1120 96 106 110
1121 112 110 96
1122 4 56 104
1123 106 93 96
1124 86 80 102
1125 109 4 110
1126 93 95 29
1127 14 93 110
1128 82 110 86
1129 96 22 104
1130 102 106 109
1131 102 93 84
1132 109 102 104
1133 103 103 84
1134 17 106 96
1135 84 96 102
1136 104 110 85
1137 103 80 102
1138 96 109 14
1139 4 109 95
1140 86 90 109
1141 102 110 93
1142 23 102 110
1143 22 95 102
1144 96 103 82
1145 102 109 56
1146 102 29 93
1147 93 5 109
1148 106 103 4
1149 110 86 95
1150 84 106 93
1151 104 29 85
1152 102 94 102
1153 93 101 88
1154 106 102 95
1155 110 82 106
1156 116 93 93
1157 96 85 102
1158 90 96 106
1159 116 109 103
1160 95 80 93
1161 95 82 109
1162 106 96 5
1163 29 109 96
1164 17 110 95
1165 84 110 109
1166 96 102 96
1167 109 22 96
1168 29 102 110
1169 106 96 80
1170 102 102 103
1171 110 4 104
1172 94 106 95
1173 103 14 95
1174 96 109 110
1175 94 93 29
1176 110 110 95
1177 85 96 103
1178 94 93 110
1179 96 109 29
1180 109 96 82
1181 106 103 85
1182 103 112 95
1183 100 88 102
1184 5 95 106
1185 29 102 29
1186 14 109 95
1187 95 23 95
1188 104 29 4
1189 5 103 96
1190 22 93 93
1191 104 110 4
1192 105 109 109
1193 22 109 103
1194 23 109 96
1195 102 86 93
1196 95 17 95
1197 59 92 50
1198 116 95 102
1199 110 29 95
1200 94 110 96
1201 56 103 93
1202 104 104 104
1203 85 104 109
1204 112 109 95
1205 110 106 96
1206 95 102 86
1207 102 110 22
1208 109 80 96
1209 29 29 95
1210 95 56 103
1211 93 102 5
1212 116 106 103
1213 104 103 29
1214 95 22 93
1215 106 110 14
1216 85 95 93
1217 29 106 96
1218 84 93 103
1219 84 109 93
1220 103 105 109
1221 92 44 103
1222 82 86 86
1223 104 103 110
1224 96 56 106
1225 106 116 103
1226 102 106 56
1227 4 110 96
1228 103 85 104
1229 22 102 109
1230 105 102 103
1231 93 96 95
1232 93 103 17
1233 80 102 86
1234 110 95 80
1235 106 86 29
1236 109 86 106
1237 110 116 93
1238 109 93 17
1239 96 106 14
1240 109 102 90
1241 4 93 29
1242 95 110 116
1243 109 82 95
1244 4 106 95
1245 110 102 29
1246 103 22 102
1247 109 93 23
1248 110 102 110
1249 4 93 110
1250 93 103 23
1251 106 86 110
1252 29 4 104
1253 102 29 22
1254 29 110 95
1255 93 95 14
1256 17 109 96
1257 26 104 92
1258 102 109 109
1259 93 94 96
1260 103 109 23
1261 94 102 102
1262 17 96 103
1263 93 106 84
1264 93 93 109
1265 23 95 93
1266 109 103 109
1267 80 80 80
1268 109 56 102
1269 14 95 109
1270 29 93 102
1271 103 109 17
1272 82 103 110
1273 95 105 110
1274 109 102 105
1275 96 95 84
1276 102 110 80
1277 56 109 106
1278 44 80 92
1279 103 102 106
1280 102 104 96
1281 90 109 86
1282 96 86 102
1283 103 86 90
1284 95 84 106
1285 105 95 95
1286 96 84 103
1287 112 95 109
1288 17 90 86
1289 110 84 109
1290 110 85 95
1291 103 95 82
1292 104 92 18
1293 106 103 86
1294 110 95 22
1295 86 29 104
1296 96 92 26
1297 86 86 90
1298 93 86 103
1299 96 5 95
1300 29 85 95
1301 90 103 102
1302 86 102 106
1303 23 96 103
1304 103 29 104
1305 106 5 96
1306 102 96 14
1307 56 56 29
1308 93 84 102
1309 106 109 102
1310 17 95 93
1311 106 96 22
1312 22 96 96
1313 23 90 86
1314 4 102 102
1315 95 96 94
1316 103 106 94
1317 93 116 110
1318 50 59 92
1319 96 96 56
1320 110 93 102
1321 103 110 104
1322 85 109 96
1323 92 26 106
1324 103 4 95
1325 95 102 85
1326 88 86 100
1327 93 102 93
1328 34 34 34
1329 84 95 96
1330 102 95 95
1331 84 103 106
1332 104 4 56
1333 93 109 4
1334 93 14 93
1335 96 56 95
1336 82 82 86
1337 93 96 106
1338 102 90 102
1339 95 116 96
1340 103 95 103
1341 96 110 23
1342 29 4 29
1343 103 92 43
1344 82 95 102
1345 93 112 93
1346 102 4 103
1347 96 80 110
1348 29 4 110
1349 106 56 96
1350 86 106 102
1351 90 101 88
1352 93 17 102
1353 110 102 104
1354 29 29 106
1355 96 110 17
1356 110 22 96
1357 29 110 106
1358 106 82 110
1359 95 102 84
1360 106 106 23
1361 93 23 102
1362 103 85 110
1363 4 106 106
1364 109 82 106
1365 86 96 93
1366 85 103 109
1367 106 106 17
1368 102 96 105
1369 104 103 104
1370 109 86 95
1371 56 104 93
1372 103 112 106
1373 95 23 106
1374 14 109 106
1375 5 95 95
1376 22 85 85
1377 106 109 94
1378 93 106 85
1379 56 95 109
1380 95 110 109
1381 109 95 5
1382 95 106 93
1383 103 14 106
1384 106 110 90
1385 104 104 110
1386 80 96 102
1387 94 106 106
1388 103 96 93
1389 109 5 102
1390 110 110 106
1391 90 95 110
1392 29 22 96
1393 96 23 103
1394 96 95 85
1395 103 94 109
1396 102 109 116
1397 109 109 96
1398 110 23 109
1399 82 23 90
1400 96 109 104
1401 93 95 90
1402 102 80 109
1403 102 82 93
1404 86 92 43
1405 110 4 110
1406 86 95 103
1407 112 109 106
1408 110 29 106
1409 80 110 109
1410 95 17 106
1411 95 96 102
1412 82 106 103
1413 80 106 93
1414 95 109 22
1415 96 17 103
1416 110 17 109
1417 103 106 102
1418 82 17 90
1419 109 102 14
1420 110 93 94
1421 96 106 90
1422 95 29 109
1423 93 105 96
1424 93 86 82
1425 26 103 92
1426 93 109 112
1427 110 14 110
1428 95 5 103
1429 103 110 110
1430 96 106 105
1431 90 23 23
1432 109 104 109
1433 102 93 112
1434 103 103 112
1435 29 85 106
1436 86 82 90
1437 95 94 110
1438 110 112 110
1439 96 92 35
1440 93 95 105
1441 104 93 22
1442 86 102 95
1443 93 82 103
1444 103 110 29
1445 96 90 93
1446 90 23 17
1447 80 90 90
1448 96 5 106
1449 106 90 109
1450 103 29 29
1451 90 17 23
1452 106 110 105
1453 54 88 92
1454 88 82 100
1455 56 56 104
1456 109 96 103
1457 109 103 116
1458 102 95 106
1459 95 109 80
1460 103 93 96
1461 17 103 109
1462 84 103 95
1463 116 103 110
1464 93 93 116
1465 102 103 96
1466 90 80 86
1467 104 106 103
1468 103 4 106
1469 102 102 82
1470 5 102 103
1471 92 26 95
1472 90 17 17
1473 44 109 92
1474 43 102 92
1475 103 29 110
1476 83 83 83
1477 86 93 96
1478 112 103 93
1479 56 109 95
1480 106 80 102
1481 102 96 90
1482 110 103 56
1483 86 23 86
1484 86 29 29
1485 104 95 102
1486 5 109 109
1487 29 94 86
1488 106 103 84
1489 101 88 109
1490 86 29 110
1491 90 110 103
1492 92 44 82
1493 86 17 86
1494 103 96 5
1495 93 106 86
1496 110 85 106
1497 14 103 93
1498 86 80 17
1499 95 106 5
1500 93 4 93
1501 102 112 103
1502 86 110 110
1503 88 95 101
1504 104 102 56
1505 18 93 92
1506 86 80 23
1507 86 110 29
1508 103 103 4
1509 102 14 103
1510 105 95 106
1511 102 93 4
1512 96 95 86
1513 95 84 95
1514 105 103 96
1515 103 102 95
1516 95 85 109
1517 23 103 109
1518 109 95 93
1519 96 82 102
1520 102 93 85
1521 103 103 85
1522 86 86 110
1523 44 106 92
1524 90 102 93
1525 104 109 103
1526 96 14 96
1527 104 93 93
1528 106 112 95
1529 103 96 80
1530 95 104 95
1531 95 106 80
1532 96 112 96
1533 106 14 95
1534 86 86 29
1535 93 56 109
1536 29 103 109
1537 4 103 93
1538 22 29 4
1539 82 96 96
1540 29 56 102
1541 85 110 106
1542 93 103 102
1543 96 109 105
1544 109 93 102
1545 92 18 29
1546 100 88 17
1547 110 102 105
1548 106 105 109
1549 92 43 106
1550 106 85 104
1551 110 56 102
1552 94 103 93
1553 95 95 96
1554 103 116 103
1555 95 103 106
1556 56 110 96
1557 96 103 103
1558 110 103 109
1559 100 88 23
1560 93 109 86
1561 35 102 92
1562 26 17 92
1563 103 110 14
1564 96 96 116
1565 92 18 110
1566 95 109 5
1567 109 85 95
1568 109 95 22
1569 22 103 29
1570 82 80 82
1571 102 96 104
1572 56 93 110
1573 92 35 109
1574 5 110 93
1575 80 103 106
1576 103 86 110
1577 109 84 109
1578 80 95 96
1579 104 102 109
1580 26 23 92
1581 103 86 29
1582 5 106 109
1583 22 103 110
1584 106 22 102
1585 56 93 29
1586 90 93 109
1587 96 105 93
1588 56 106 95
1589 106 109 17
1590 4 109 106
1591 102 17 96
1592 93 90 96
1593 106 109 23
1594 110 80 96
1595 93 110 82
1596 86 109 102
1597 95 86 109
1598 56 104 22
1599 102 23 96
1600 110 93 23
1601 109 102 110
1602 90 96 95
1603 103 103 86
1604 96 22 110
1605 106 95 82
1606 17 110 106
1607 102 93 86
1608 96 95 4
1609 110 102 90
1610 82 102 109
1611 110 82 95
1612 106 102 106
1613 109 102 29
1614 106 86 90
1615 5 96 110
1616 93 106 4
1617 105 92 44
1618 109 95 80
1619 110 86 106
1620 109 116 93
1621 110 93 17
1622 93 106 112
1623 86 103 86
1624 4 56 29
1625 103 5 96
1626 106 29 104
1627 80 109 93
1628 82 109 103
1629 95 106 22
1630 82 93 93
1631 80 93 103
1632 110 96 82
1633 29 86 106
1634 103 96 22
1635 103 109 102
1636 93 95 104
1637 96 109 90
1638 95 110 56
1639 109 4 104
1640 90 82 82
1641 96 110 94
1642 96 95 112
1643 109 110 95
1644 96 106 104
1645 112 106 106
1646 102 22 109
1647 102 106 116
1648 96 86 23
1649 102 105 102
1650 102 92 44
1651 109 106 96
1652 95 93 103
1653 102 116 106
1654 94 109 106
1655 95 29 56
1656 95 109 93
1657 96 29 94
1658 96 4 96
1659 109 29 95
1660 106 106 94
1661 56 102 102
1662 104 96 96
1663 96 86 17
1664 96 93 106
1665 93 109 85
1666 106 4 95
