221 110 110 96
222 29 22 106
223 22 93 109
224 105 109 93
225 56 103 109
226 95 93 86
227 86 105 93
228 116 80 86
229 96 96 80
230 102 86 109
231 17 86 96
232 103 112 96
233 3 87 82
234 93 84 110
235 106 109 110
236 26 104 18
237 113 103 10
238 102 110 4
239 87 87 80
240 93 17 95
241 110 103 103
242 86 106 95
243 115 104 10
244 102 90 95
245 102 104 104
246 96 56 102
247 86 93 110
248 82 95 95
249 109 95 84
250 104 86 93
251 110 105 93
252 90 109 93
253 93 23 95
254 104 102 103
255 13 97 18
256 114 96 113
257 102 106 82
258 19 97 26
259 86 90 82
260 109 84 103
261 86 110 96
262 95 95 14
263 80 96 95
264 26 80 26
265 95 103 23
266 5 95 102
267 110 14 96
268 95 103 17
269 49 22 49
270 109 96 56
271 44 14 44
272 108 96 115
273 103 93 29
274 22 96 104
275 104 110 22
276 26 109 35
277 116 95 106
278 93 102 86
279 102 103 110
280 86 116 109
281 116 103 96
282 92 92 14
283 93 56 103
284 29 103 103
285 29 22 110
286 104 56 85
287 86 102 102
288 110 106 104
289 102 22 103
290 109 109 110
291 115 22 115
292 60 80 60
293 43 80 44
294 113 106 115
295 114 86 108
296 82 109 109
297 106 96 4
298 80 93 109
299 106 109 106
300 93 84 106
301 17 44 92
302 44 104 26
303 108 17 6
304 19 65 44
305 106 102 17
306 110 93 106
307 84 80 84
308 108 23 6
309 108 82 113
310 106 102 23
311 103 104 22
312 84 103 102
313 106 56 110
314 6 84 115
315 23 44 92
316 96 80 96
317 10 29 10
318 103 84 93
319 40 85 39
320 94 102 106
321 87 87 22
322 93 102 85
323 29 93 106
324 90 88 101
325 4 29 104
326 8 90 117
327 80 86 103
328 109 56 106
329 105 17 14
330 95 84 102
331 96 93 17
332 112 104 85
333 105 86 86
334 103 85 96
335 4 110 104
336 6 104 114
337 80 102 93
338 53 56 53
339 96 82 95
340 106 88 100
341 110 95 4
342 110 22 110
343 15 15 22
344 113 109 114
345 96 93 23
346 105 23 14
347 29 106 104
348 10 102 113
349 39 106 39
350 114 82 115
351 10 110 10
352 96 23 109
353 93 43 92
354 6 103 108
355 103 94 103
356 101 101 22
357 39 82 40
358 23 86 17
359 93 96 23
360 75 34 77
361 110 95 85
362 115 109 108
363 4 104 85
364 106 14 102
365 96 110 106
366 95 109 84
367 29 29 17
368 112 110 104
369 106 17 93
370 93 96 17
371 23 86 23
372 95 110 103
373 114 93 6
374 29 29 23
375 108 4 10
376 47 22 47
377 93 102 4
378 104 96 110
379 14 82 14
380 96 4 29
381 35 96 26
382 110 106 90
383 111 111 111
384 96 17 109
385 109 106 29
386 23 90 80
387 95 29 103
388 95 93 56
389 96 29 106
390 115 80 115
391 82 110 93
392 60 22 60
393 102 80 103
394 106 23 93
395 110 110 17
396 17 86 23
397 56 96 93
398 102 4 109
399 110 80 110
400 80 17 23
401 86 104 93
402 102 110 86
403 103 95 109
404 95 102 22
405 17 86 17
406 110 110 23
407 109 109 14
408 80 17 17
409 85 103 103
410 80 23 23
411 106 96 85
412 102 29 86
413 56 106 102
414 94 86 104
415 3 87 5
416 5 96 96
417 80 23 17
418 44 95 43
419 10 116 108
420 106 103 80
421 5 82 112
422 17 90 80
423 96 22 96
424 109 102 96
425 86 5 110
426 95 80 86
427 90 110 109
428 84 96 106
429 95 102 80
430 44 17 35
431 40 86 39
432 96 103 56
433 5 109 103
434 82 86 80
435 95 95 110
436 92 92 110
437 82 90 23
438 102 103 14
439 106 103 22
440 114 95 10
441 110 95 86
442 102 95 23
443 82 90 17
444 103 86 96
445 102 95 17
446 44 23 35
447 56 29 29
448 102 112 109
449 30 102 30
450 110 5 106
451 109 110 102
452 110 90 93
453 85 93 106
454 106 96 86
455 93 82 109
456 104 109 56
457 114 85 108
458 110 106 105
459 103 109 95
460 26 82 43
461 1 23 117
462 101 101 80
463 96 14 110
464 3 87 93
465 49 80 49
466 56 102 95
467 85 106 104
468 104 106 109
469 104 93 84
470 108 112 10
471 81 4 81
472 86 80 106
473 109 94 93
474 102 105 95
475 1 17 117
476 26 22 26
477 109 29 102
478 102 110 85
479 110 95 82
480 103 95 22
481 95 102 109
482 103 85 95
483 93 96 104
484 105 103 102
485 114 109 108
486 100 101 94
487 96 82 96
488 16 15 10
489 109 86 110
490 106 86 106
491 39 29 39
492 95 103 105
493 104 85 56
494 115 93 6
495 82 86 109
496 108 56 10
497 29 29 104
498 96 96 112
499 86 104 56
500 106 102 90
501 4 93 106
502 44 95 26
503 29 110 104
504 96 80 95
505 10 106 10
506 104 109 5
507 39 110 39
508 96 56 29
509 112 90 5
510 35 90 35
511 109 116 103
512 4 106 104
513 114 80 115
514 86 14 104
515 35 88 54
516 102 56 109
517 60 82 60
518 43 82 44
519 110 104 4
520 10 17 114
521 101 101 109
522 110 110 104
523 113 110 115
524 80 109 103
525 82 93 103
526 96 93 90
527 6 95 114
528 103 93 102
529 84 86 86
530 106 96 82
531 86 84 109
532 84 82 84
533 104 88 101
534 10 23 114
535 113 86 114
536 39 22 40
537 96 103 5
538 95 93 93
539 108 80 113
540 93 105 102
541 3 87 56
542 108 105 108
543 93 116 106
544 26 82 26
545 96 95 116
546 90 102 103
547 104 109 93
548 116 103 95
549 108 94 115
550 90 86 93
551 80 96 96
552 115 95 10
553 102 95 104
554 10 103 115
555 96 93 105
556 110 14 95
557 3 83 87
558 4 103 103
559 93 22 109
560 26 95 18
561 104 106 22
562 93 23 96
563 96 103 93
564 103 102 110
565 95 93 5
566 85 104 85
567 115 85 108
568 6 116 115
569 86 110 95
570 103 116 93
571 103 95 80
572 102 106 4
573 32 101 36
574 95 103 90
575 86 106 96
576 93 17 96
577 52 29 52
578 106 102 105
579 96 105 103
580 84 86 85
581 26 86 35
582 95 105 106
583 61 22 61
584 56 109 110
585 102 90 96
586 106 103 109
587 95 116 102
588 102 110 82
589 21 101 47
590 82 103 106
591 82 95 96
592 56 102 96
593 104 29 109
594 85 29 104
595 102 95 90
596 93 80 109
597 96 90 103
598 53 104 51
599 82 90 90
600 110 110 105
601 5 86 103
602 114 104 10
603 87 3 106
604 102 105 96
605 26 80 43
606 95 5 93
607 40 109 39
608 103 102 14
609 109 106 102
610 95 90 106
611 96 4 102
612 102 109 112
613 82 26 92
614 109 112 106
615 95 104 110
616 5 102 93
617 102 106 85
618 116 90 14
619 49 82 49
620 115 96 113
621 109 96 93
622 103 5 102
623 86 82 106
624 105 96 106
625 85 110 104
626 106 112 110
627 42 4 42
628 104 110 109
629 93 109 116
630 82 94 29
631 103 109 96
632 29 29 105
633 104 86 56
634 95 18 92
635 95 103 104
636 106 85 106
637 117 23 117
638 109 85 110
639 112 103 103
640 90 106 109
641 102 23 102
642 101 100 84
643 5 93 109
644 93 96 105
645 103 86 95
646 93 90 102
647 102 14 93
648 24 34 77
649 10 84 108
650 108 90 108
651 14 103 103
652 93 4 103
653 117 17 117
654 102 17 102
655 104 112 85
656 93 112 103
657 109 96 5
658 110 106 23
659 110 82 110
660 87 87 109
661 102 106 86
662 56 29 102
663 69 29 69
664 5 96 95
665 104 4 85
666 114 22 115
667 22 22 22
668 115 86 108
669 110 106 17
670 96 102 94
671 86 90 86
672 90 96 110
673 109 102 95
674 96 22 95
675 80 95 102
676 93 96 90
677 5 80 112
678 106 102 104
679 95 82 86
680 23 102 106
681 29 29 90
682 23 86 90
683 56 110 102
684 94 44 92
685 110 104 85
686 95 106 103
687 82 96 102
688 109 29 29
689 109 23 86
690 103 96 103
691 106 4 110
692 102 93 116
693 39 80 40
694 29 104 85
695 80 23 90
696 93 102 82
697 14 93 106
698 109 4 106
699 106 93 94
700 86 35 92
701 112 106 104
702 96 106 106
703 7 17 1
704 17 102 106
705 53 4 53
706 82 106 93
707 80 17 90
708 110 109 94
709 98 65 6
710 103 104 109
711 96 112 102
712 93 93 112
713 109 103 112
714 14 80 14
715 35 94 26
716 109 17 86
717 94 109 104
718 17 86 90
719 102 82 103
720 96 93 104
721 86 95 93
722 112 93 106
723 7 23 1
724 102 95 105
725 109 110 29
726 110 110 90
727 115 82 115
728 103 56 96
729 112 102 102
730 110 35 92
731 53 85 53
732 95 103 95
733 102 96 29
734 80 43 92
735 17 93 102
736 110 95 93
737 106 85 110
738 14 102 102
739 40 56 39
740 39 5 40
741 108 104 108
742 101 101 112
743 113 112 114
744 109 85 106
745 94 95 109
746 93 104 102
747 6 102 10
748 106 96 93
749 23 93 102
750 95 104 106
751 109 112 110
752 114 90 10
753 110 90 86
754 85 106 96
755 29 95 93
756 35 23 26
757 28 2 26
758 105 96 110
759 86 82 110
760 81 29 55
761 96 104 103
762 3 87 86
763 106 112 106
764 85 29 95
765 95 93 82
766 85 110 95
767 95 102 112
768 106 106 102
769 13 63 35
770 104 85 85
771 78 116 78
772 86 104 85
773 102 110 5
774 110 103 116
775 26 103 44
776 96 96 109
777 35 17 26
778 87 3 110
779 95 90 110
780 84 86 56
781 90 86 82
782 112 106 95
783 116 102 109
784 17 102 110
785 106 110 29
786 44 90 43
787 14 110 96
788 110 95 5
789 93 85 103
790 106 103 112
791 106 17 86
792 115 80 6
793 105 106 109
794 112 93 110
795 8 90 7
796 85 104 56
797 106 4 106
798 14 106 95
799 93 103 94
800 109 93 94
801 96 93 95
802 106 23 86
803 94 109 95
804 100 100 102
805 106 29 29
806 103 90 109
807 96 106 110
808 112 110 96
809 114 93 115
810 109 4 110
811 93 95 29
812 43 103 26
813 14 93 110
814 44 96 35
815 109 102 104
816 103 103 84
817 115 102 114
818 103 80 102
819 94 86 96
820 28 63 26
821 5 96 104
822 104 84 104
823 102 110 93
824 23 102 110
825 22 95 102
826 18 93 44
827 96 103 82
828 102 29 93
829 93 5 109
830 102 94 102
831 106 102 95
832 110 82 106
833 116 93 93
834 96 85 102
835 90 96 106
836 108 93 113
837 95 80 93
838 3 3 29
839 106 96 5
840 84 110 109
841 3 87 85
842 71 22 48
843 44 106 44
844 3 87 4
845 104 112 56
846 110 110 95
847 96 109 29
848 109 96 82
849 20 22 20
850 103 112 95
851 17 86 95
852 108 23 115
853 22 109 103
854 108 109 10
855 23 109 96
856 108 17 115
857 110 29 95
858 113 102 108
859 114 56 108
860 104 86 85
861 110 106 96
862 116 82 86
863 115 4 108
864 29 29 95
865 39 93 40
866 93 102 5
867 116 106 103
868 104 103 29
869 95 22 93
870 23 86 95
871 85 95 93
872 29 106 96
873 114 82 6
874 84 109 93
875 103 105 109
876 114 23 113
877 35 102 44
878 106 116 103
879 102 106 56
880 104 110 112
881 104 95 94
882 4 110 96
883 105 102 103
884 93 96 95
885 109 86 106
886 86 14 95
887 4 29 96
888 96 106 14
889 109 102 90
890 105 86 93
891 95 110 116
892 4 106 95
893 110 102 29
894 103 22 102
895 4 93 110
896 106 86 110
897 29 110 95
898 114 17 113
899 17 109 96
900 102 109 109
901 93 94 96
902 103 109 23
903 86 110 104
904 17 96 103
905 93 106 84
906 93 93 109
907 86 17 84
908 86 82 14
909 109 103 109
910 80 80 80
911 77 34 74
912 39 14 39
913 104 86 86
914 103 109 17
915 82 103 110
916 95 105 110
917 62 4 48
918 109 102 105
919 1 23 7
920 56 109 106
921 26 93 43
922 86 23 84
923 103 102 106
924 87 3 14
925 40 102 40
926 102 104 96
927 114 105 10
928 96 86 102
929 84 88 101
930 1 17 7
931 110 84 109
932 51 22 51
933 29 104 56
934 93 86 103
935 2 65 116
936 96 5 95
937 108 96 6
938 115 112 108
939 117 17 8
940 110 104 56
941 90 103 102
942 23 96 103
943 114 5 115
944 108 103 114
945 10 94 114
946 22 96 96
947 4 102 102
948 95 96 94
949 87 87 112
950 103 106 94
951 93 116 110
952 117 23 8
953 113 14 115
954 103 4 95
955 74 34 75
956 93 102 93
957 34 34 34
958 102 95 95
959 104 4 56
960 93 14 93
961 117 90 117
962 114 86 6
963 96 56 95
964 102 90 102
965 95 116 96
966 103 95 103
967 82 95 102
968 102 4 103
969 106 104 85
970 114 56 115
971 113 102 115
972 108 17 108
973 29 4 110
974 86 106 102
975 112 88 100
976 93 17 102
977 115 4 115
978 110 102 104
979 106 82 110
980 3 3 90
981 86 112 106
982 106 106 23
983 103 85 29
984 93 23 102
985 96 44 92
986 108 80 10
987 109 82 106
988 86 96 93
989 14 88 100
990 85 103 109
991 106 106 17
992 104 18 92
993 102 96 105
994 104 103 104
995 108 23 108
996 49 112 49
997 95 23 106
998 14 109 106
999 5 95 95
1000 106 109 94
1001 18 56 44
1002 93 106 85
1003 95 110 109
1004 109 95 5
1005 97 63 94
1006 103 14 106
1007 106 110 90
1008 80 96 102
1009 94 106 106
1010 116 17 14
1011 40 14 40
1012 90 95 110
1013 96 23 103
1014 103 94 109
1015 102 109 116
1016 35 104 26
1017 43 84 26
1018 82 23 90
1019 93 95 90
1020 96 109 104
1021 102 80 109
1022 39 102 39
1023 10 106 113
1024 110 4 110
1025 112 109 106
1026 22 29 86
1027 29 102 104
1028 95 17 106
1029 116 86 86
1030 80 106 93
1031 96 17 103
1032 82 17 90
1033 110 93 94
1034 95 29 109
1035 93 105 96
1036 116 23 14
1037 93 109 112
1038 94 93 104
1039 40 93 39
1040 103 110 110
1041 102 93 112
1042 29 85 106
1043 95 94 110
1044 110 112 110
1045 93 95 105
1046 86 102 95
1047 93 82 103
1048 109 90 86
1049 26 84 44
1050 80 90 90
1051 106 110 105
1052 114 94 10
1053 35 14 44
1054 7 90 1
1055 109 103 116
1056 103 93 96
1057 84 103 95
1058 93 93 116
1059 80 94 29
1060 80 26 92
1061 90 80 86
1062 104 106 103
1063 102 102 82
1064 103 29 110
1065 113 14 108
1066 104 82 86
1067 22 29 85
1068 102 96 90
1069 86 23 86
1070 49 4 49
1071 5 109 109
1072 10 105 114
1073 109 35 92
1074 3 3 105
1075 90 110 103
1076 86 86 14
1077 101 100 56
1078 86 17 86
1079 93 106 86
1080 110 85 106
1081 115 95 113
1082 102 112 103
1083 115 112 115
1084 100 100 17
1085 114 5 108
1086 103 103 4
1087 105 95 106
1088 95 84 95
1089 105 103 96
1090 100 100 23
1091 109 95 93
1092 96 82 102
1093 103 103 85
1094 86 86 110
1095 104 93 93
1096 103 96 80
1097 108 104 115
1098 109 104 56
1099 95 106 80
1100 95 88 101
1101 96 112 96
1102 106 14 95
1103 86 116 103
1104 30 106 30
1105 93 56 109
1106 32 100 33
1107 29 103 109
1108 86 80 94
1109 22 29 4
1110 82 96 96
1111 10 90 114
1112 108 84 114
1113 115 14 114
1114 96 109 105
1115 3 87 84
1116 110 102 105
1117 13 63 26
1118 94 103 93
1119 56 110 96
1120 43 112 44
1121 110 103 109
1122 35 17 35
1123 112 17 5
1124 60 112 60
1125 103 110 14
1126 96 96 116
1127 95 109 5
1128 115 96 10
1129 102 96 104
1130 81 22 81
1131 56 93 110
1132 5 110 93
1133 80 103 106
1134 26 4 26
1135 109 84 109
1136 80 95 96
1137 104 102 109
1138 85 102 104
1139 103 86 29
1140 56 29 96
1141 26 96 18
1142 22 103 110
1143 35 23 35
1144 112 23 5
1145 56 106 95
1146 3 3 104
1147 115 109 6
1148 80 86 109
1149 108 22 10
1150 4 109 106
1151 102 17 96
1152 6 96 114
1153 93 90 96
1154 114 93 108
1155 26 112 26
1156 93 110 82
1157 60 4 60
1158 102 23 96
1159 86 94 56
1160 103 103 86
1161 106 95 82
1162 17 110 106
1163 96 22 29
1164 110 102 90
1165 47 4 47
1166 109 102 29
1167 93 106 4
1168 104 93 5
1169 110 86 106
1170 103 5 96
1171 82 109 103
1172 95 106 22
1173 80 93 103
1174 110 96 82
1175 103 96 22
1176 6 14 10
1177 103 109 102
1178 13 2 26
1179 96 109 90
1180 93 95 104
1181 90 82 82
1182 96 110 94
1183 96 95 112
1184 109 110 95
1185 33 29 47
1186 102 22 109
1187 102 105 102
1188 106 104 4
1189 109 106 96
1190 102 116 106
1191 39 56 40
1192 40 5 39
1193 95 109 93
1194 96 4 96
1195 44 96 26
1196 109 29 95
1197 56 102 102
1198 28 63 35
1199 23 110 106
1200 106 110 104
1201 96 85 96
1202 82 80 80
1203 114 90 113
1204 108 95 6
1205 103 93 17
1206 80 103 110
1207 26 109 43
1208 56 93 106
1209 40 80 39
1210 63 63 86
1211 103 82 95
1212 31 4 31
1213 103 93 23
1214 22 95 96
1215 22 103 106
1216 92 92 94
1217 44 85 18
1218 106 84 109
1219 93 109 109
1220 102 94 96
1221 23 95 103
1222 96 84 93
1223 103 80 96
1224 94 86 102
1225 102 102 5
1226 56 106 104
1227 51 56 51
1228 86 94 4
1229 85 102 95
1230 95 110 112
1231 95 95 94
1232 54 101 44
1233 95 103 29
1234 102 96 95
1235 101 100 86
1236 93 106 56
1237 100 100 96
1238 112 110 102
1239 17 95 103
1240 108 90 115
1241 75 34 24
1242 60 85 60
1243 10 84 115
1244 96 104 22
1245 94 94 22
1246 106 104 56
1247 62 29 71
1248 14 110 102
1249 109 14 95
1250 86 86 106
1251 10 104 114
1252 6 110 10
1253 85 29 29
1254 49 86 49
1255 36 29 47
1256 85 96 93
1257 26 85 26
1258 96 93 29
1259 86 103 109
1260 102 116 110
1261 115 110 114
1262 23 80 23
1263 109 110 104
1264 104 96 94
1265 109 104 4
1266 23 110 110
1267 106 106 96
1268 101 100 85
1269 93 95 95
1270 102 102 93
1271 106 29 95
1272 23 80 17
1273 87 87 116
1274 102 86 103
1275 85 106 102
1276 106 110 95
1277 114 22 108
1278 56 103 103
1279 115 86 115
1280 22 93 103
1281 117 90 8
1282 2 19 92
1283 22 29 56
1284 23 93 96
1285 84 102 109
1286 108 93 10
1287 17 82 90
1288 115 29 114
1289 84 93 93
1290 106 102 29
1291 17 110 110
1292 116 110 109
1293 17 80 17
1294 93 104 96
1295 1 90 7
1296 39 109 40
1297 95 56 93
1298 110 86 110
1299 109 95 82
1300 3 3 95
1301 14 102 96
1302 115 82 108
1303 17 80 23
1304 4 109 110
1305 26 59 50
1306 95 86 86
1307 35 105 26
1308 23 82 90
1309 102 93 109
1310 102 106 84
1311 17 93 96
1312 103 56 102
1313 113 116 10
1314 86 90 84
1315 99 97 114
1316 110 116 103
1317 65 19 92
1318 112 102 96
1319 2 63 86
1320 35 90 26
1321 95 17 110
1322 93 110 5
1323 22 106 93
1324 112 109 110
1325 44 95 35
1326 110 4 106
1327 84 82 86
1328 104 102 112
1329 4 102 96
1330 60 86 60
1331 105 110 103
1332 43 86 44
1333 114 80 108
1334 5 95 104
1335 110 29 29
1336 35 110 44
1337 114 23 10
1338 110 23 86
1339 71 22 62
1340 94 93 95
1341 110 110 29
1342 113 82 114
1343 109 110 90
1344 95 102 116
1345 49 85 49
1346 114 109 115
1347 22 96 102
1348 14 109 110
1349 95 23 110
1350 29 102 95
1351 17 86 29
1352 110 103 112
1353 84 86 84
1354 110 17 86
1355 114 17 10
1356 94 106 110
1357 106 95 5
1358 103 14 110
1359 96 109 95
1360 90 95 106
1361 109 109 94
1362 90 103 96
1363 110 102 95
1364 106 82 106
1365 44 86 18
1366 86 112 110
1367 65 63 86
1368 109 106 17
1369 114 106 114
1370 102 104 102
1371 109 106 23
1372 110 96 5
1373 109 82 110
1374 96 86 96
1375 24 34 68
1376 108 109 113
1377 116 109 93
1378 101 100 4
1379 23 86 29
1380 109 104 85
1381 104 103 95
1382 29 29 29
1383 103 103 56
1384 93 96 29
1385 18 109 44
1386 101 101 116
1387 84 106 103
1388 105 80 86
1389 113 110 108
1390 29 4 106
1391 41 29 41
1392 108 94 108
1393 102 5 109
1394 62 4 62
1395 93 29 93
1396 110 85 110
1397 82 43 92
1398 17 109 102
1399 10 103 108
1400 93 94 102
1401 106 95 93
1402 4 29 102
1403 29 96 93
1404 116 88 101
1405 44 59 67
1406 103 22 96
1407 105 95 110
1408 106 35 92
1409 26 82 35
1410 108 105 115
1411 4 110 102
1412 40 22 39
1413 96 95 109
1414 63 19 92
1415 29 106 102
1416 93 110 93
1417 44 23 43
1418 103 4 29
1419 95 109 82
1420 86 102 104
1421 102 103 94
1422 8 23 7
1423 110 106 102
1424 103 17 109
1425 22 26 92
1426 108 5 10
1427 40 29 40
1428 109 110 105
1429 103 29 106
1430 86 94 85
1431 23 109 102
1432 102 95 29
1433 106 103 116
1434 26 86 26
1435 106 90 86
1436 103 23 109
1437 8 17 7
1438 96 94 103
1439 40 110 40
1440 44 17 43
1441 110 96 93
1442 103 110 106
1443 115 85 115
1444 95 14 109
1445 84 103 104
1446 94 96 109
1447 95 94 106
1448 110 112 106
1449 29 85 110
1450 6 116 108
1451 102 85 103
1452 17 82 17
1453 106 116 109
1454 95 103 102
1455 87 83 3
1456 105 102 109
1457 110 56 106
1458 17 93 95
1459 103 105 103
1460 17 106 110
1461 116 106 109
1462 115 80 108
1463 17 82 23
1464 94 86 29
1465 112 102 95
1466 115 23 10
1467 29 109 110
1468 23 80 90
1469 6 103 115
1470 103 103 93
1471 102 109 103
1472 109 95 4
1473 5 86 112
1474 93 104 95
1475 115 109 115
1476 109 22 110
1477 96 102 110
1478 24 34 24
1479 104 93 85
1480 97 97 85
1481 106 22 106
1482 115 17 10
1483 96 116 93
1484 102 110 84
1485 96 95 80
1486 14 102 95
1487 3 3 96
1488 23 82 23
1489 112 23 86
1490 117 90 7
1491 106 110 96
1492 23 106 110
1493 14 17 86
1494 103 93 105
1495 30 14 30
1496 85 29 102
1497 115 106 114
1498 39 86 40
1499 110 109 110
1500 23 82 17
1501 35 90 43
1502 10 116 115
1503 109 106 104
1504 23 93 95
1505 100 101 14
1506 95 109 86
1507 14 23 86
1508 112 17 86
1509 106 93 110
1510 54 100 18
1511 109 93 106
1512 29 56 106
1513 106 106 95
1514 14 86 14
1515 103 95 116
1516 93 95 96
1517 17 80 90
1518 93 103 106
1519 85 110 102
1520 106 29 96
1521 105 93 93
1522 22 109 109
1523 104 93 86
1524 23 96 109
1525 26 86 43
1526 109 14 96
1527 86 88 100
1528 14 96 93
1529 112 106 102
1530 103 103 5
1531 44 23 26
1532 102 84 110
1533 93 86 109
1534 100 100 95
1535 106 96 84
1536 6 106 10
1537 94 109 102
1538 18 85 44
1539 14 106 102
1540 112 96 93
1541 96 93 102
1542 110 96 56
1543 103 93 90
1544 44 17 26
1545 110 95 84
1546 6 17 114
1547 40 82 39
1548 103 80 95
1549 82 82 80
1550 103 56 29
1551 85 102 96
1552 56 29 104
1553 95 109 85
1554 93 93 103
1555 10 95 114
1556 109 103 103
1557 106 95 56
1558 102 96 96
1559 17 96 109
1560 116 96 110
1561 96 95 22
1562 65 63 82
1563 96 85 95
1564 93 110 56
1565 6 23 114
1566 103 82 96
1567 113 84 10
1568 86 109 106
1569 110 84 103
1570 114 85 115
1571 56 110 104
1572 22 95 95
1573 95 106 112
1574 109 105 93
1575 106 102 102
1576 49 109 49
1577 103 96 112
1578 102 94 95
1579 109 106 105
1580 75 34 68
1581 115 90 113
1582 106 5 110
1583 17 86 102
1584 62 22 48
1585 103 112 102
1586 96 104 109
1587 39 85 40
1588 93 102 84
1589 103 93 104
1590 110 110 102
1591 109 5 106
1592 56 104 85
1593 109 90 93
1594 96 96 103
1595 110 29 102
1596 51 4 51
1597 84 95 110
1598 110 94 93
1599 95 112 93
1600 11 29 11
1601 106 104 93
1602 95 109 4
1603 103 106 106
1604 85 109 110
1605 95 96 106
1606 40 106 40
1607 86 23 93
1608 108 96 108
1609 104 5 85
1610 93 96 102
1611 93 109 22
1612 29 29 102
1613 26 109 26
1614 4 96 93
1615 23 86 102
1616 102 93 80
1617 102 104 29
1618 94 95 103
1619 93 106 93
1620 29 110 102
1621 86 17 93
1622 26 80 35
1623 89 89 56
1624 104 22 56
1625 109 95 86
1626 86 14 102
1627 103 22 95
1628 4 106 102
1629 103 102 94
1630 20 4 20
1631 104 103 96
1632 104 95 106
1633 114 110 114
1634 106 80 106
1635 55 17 55
1636 112 86 110
1637 110 109 14
1638 109 110 23
1639 44 102 44
1640 43 109 44
1641 101 100 82
1642 60 109 60
1643 93 109 80
1644 71 4 48
1645 109 80 110
1646 109 110 17
1647 55 23 55
1648 110 102 96
1649 63 63 82
1650 115 22 108
1651 93 26 92
1652 14 86 110
1653 4 29 29
1654 114 86 115
1655 113 106 108
1656 84 110 103
1657 105 82 86
1658 106 93 14
1659 93 94 29
1660 28 97 18
1661 93 5 103
1662 96 86 95
1663 102 93 22
1664 48 29 31
1665 114 29 114
1666 100 101 110
